mach,rollRate,rollForceCoeffCanard,rollForceCoeffFin,rollDampCoeffCanard,rollDampCoeffFin
0.1000,39.1100,0.1359,0.7313,1.2386,11.0142
0.1000,39.1200,0.1359,0.7313,1.2389,11.0170
0.1000,39.1300,0.1359,0.7313,1.2392,11.0199
0.1000,39.1400,0.1359,0.7313,1.2395,11.0227
0.1000,39.1500,0.1359,0.7313,1.2399,11.0255
0.1000,39.1600,0.1359,0.7313,1.2402,11.0283
0.1000,39.1700,0.1359,0.7313,1.2405,11.0311
0.1000,39.1800,0.1359,0.7313,1.2408,11.0339
0.1000,39.1900,0.1359,0.7313,1.2411,11.0368
0.1000,39.2000,0.1359,0.7313,1.2414,11.0396
0.1000,39.2100,0.1359,0.7313,1.2418,11.0424
0.1000,39.2200,0.1359,0.7313,1.2421,11.0452
0.1000,39.2300,0.1359,0.7313,1.2424,11.0480
0.1000,39.2400,0.1359,0.7313,1.2427,11.0508
0.1000,39.2500,0.1359,0.7313,1.2430,11.0537
0.1000,39.2600,0.1359,0.7313,1.2433,11.0565
0.1000,39.2700,0.1359,0.7313,1.2437,11.0593
0.1000,39.2800,0.1359,0.7313,1.2440,11.0621
0.1000,39.2900,0.1359,0.7313,1.2443,11.0649
0.1000,39.3000,0.1359,0.7313,1.2446,11.0677
0.1000,39.3100,0.1359,0.7313,1.2449,11.0706
0.1000,39.3200,0.1359,0.7313,1.2452,11.0734
0.1000,39.3300,0.1359,0.7313,1.2456,11.0762
0.1000,39.3400,0.1359,0.7313,1.2459,11.0790
0.1000,39.3500,0.1359,0.7313,1.2462,11.0818
0.1000,39.3600,0.1359,0.7313,1.2465,11.0846
0.1000,39.3700,0.1359,0.7313,1.2468,11.0875
0.1000,39.3800,0.1359,0.7313,1.2471,11.0903
0.1000,39.3900,0.1359,0.7313,1.2475,11.0931
0.1000,39.4000,0.1359,0.7313,1.2478,11.0959
0.1000,39.4100,0.1359,0.7313,1.2481,11.0987
0.1000,39.4200,0.1359,0.7313,1.2484,11.1015
0.1000,39.4300,0.1359,0.7313,1.2487,11.1044
0.1000,39.4400,0.1359,0.7313,1.2490,11.1072
0.1000,39.4500,0.1359,0.7313,1.2494,11.1100
0.1000,39.4600,0.1359,0.7313,1.2497,11.1128
0.1000,39.4700,0.1359,0.7313,1.2500,11.1156
0.1000,39.4800,0.1359,0.7313,1.2503,11.1184
0.1000,39.4900,0.1359,0.7313,1.2506,11.1212
0.1000,39.5000,0.1359,0.7313,1.2509,11.1241
0.1000,39.5100,0.1359,0.7313,1.2513,11.1269
0.1000,39.5200,0.1359,0.7313,1.2516,11.1297
0.1000,39.5300,0.1359,0.7313,1.2519,11.1325
0.1000,39.5400,0.1359,0.7313,1.2522,11.1353
0.1000,39.5500,0.1359,0.7313,1.2525,11.1381
0.1000,39.5600,0.1359,0.7313,1.2528,11.1410
0.1000,39.5700,0.1359,0.7313,1.2532,11.1438
0.1000,39.5800,0.1359,0.7313,1.2535,11.1466
0.1000,39.5900,0.1359,0.7313,1.2538,11.1494
0.1000,39.6000,0.1359,0.7313,1.2541,11.1522
0.1000,39.6100,0.1359,0.7313,1.2544,11.1550
0.1000,39.6200,0.1359,0.7313,1.2547,11.1579
0.1000,39.6300,0.1359,0.7313,1.2551,11.1607
0.1000,39.6400,0.1359,0.7313,1.2554,11.1635
0.1000,39.6500,0.1359,0.7313,1.2557,11.1663
0.1000,39.6600,0.1359,0.7313,1.2560,11.1691
0.1000,39.6700,0.1359,0.7313,1.2563,11.1719
0.1000,39.6800,0.1359,0.7313,1.2566,11.1748
0.1000,39.6900,0.1359,0.7313,1.2570,11.1776
0.1000,39.7000,0.1359,0.7313,1.2573,11.1804
0.1000,39.7100,0.1359,0.7313,1.2576,11.1832
0.1000,39.7200,0.1359,0.7313,1.2579,11.1860
0.1000,39.7300,0.1359,0.7313,1.2582,11.1888
0.1000,39.7400,0.1359,0.7313,1.2585,11.1917
0.1000,39.7500,0.1359,0.7313,1.2589,11.1945
0.1000,39.7600,0.1359,0.7313,1.2592,11.1973
0.1000,39.7700,0.1359,0.7313,1.2595,11.2001
0.1000,39.7800,0.1359,0.7313,1.2598,11.2029
0.1000,39.7900,0.1359,0.7313,1.2601,11.2057
0.1000,39.8000,0.1359,0.7313,1.2604,11.2086
0.1000,39.8100,0.1359,0.7313,1.2608,11.2114
0.1000,39.8200,0.1359,0.7313,1.2611,11.2142
0.1000,39.8300,0.1359,0.7313,1.2614,11.2170
0.1000,39.8400,0.1359,0.7313,1.2617,11.2198
0.1000,39.8500,0.1359,0.7313,1.2620,11.2226
0.1000,39.8600,0.1359,0.7313,1.2623,11.2254
0.1000,39.8700,0.1359,0.7313,1.2627,11.2283
0.1000,39.8800,0.1359,0.7313,1.2630,11.2311
0.1000,39.8900,0.1359,0.7313,1.2633,11.2339
0.1000,39.9000,0.1359,0.7313,1.2636,11.2367
0.1000,39.9100,0.1359,0.7313,1.2639,11.2395
0.1000,39.9200,0.1359,0.7313,1.2642,11.2423
0.1000,39.9300,0.1359,0.7313,1.2646,11.2452
0.1000,39.9400,0.1359,0.7313,1.2649,11.2480
0.1000,39.9500,0.1359,0.7313,1.2652,11.2508
0.1000,39.9600,0.1359,0.7313,1.2655,11.2536
0.1000,39.9700,0.1359,0.7313,1.2658,11.2564
0.1000,39.9800,0.1359,0.7313,1.2661,11.2592
0.1000,39.9900,0.1359,0.7313,1.2665,11.2621
0.1000,40.0000,0.1359,0.7313,1.2668,11.2649
0.1000,40.0100,0.1359,0.7313,1.2671,11.2677
0.1000,40.0200,0.1359,0.7313,1.2674,11.2705
0.1000,40.0300,0.1359,0.7313,1.2677,11.2733
0.1000,40.0400,0.1359,0.7313,1.2680,11.2761
0.1000,40.0500,0.1359,0.7313,1.2684,11.2790
0.1000,40.0600,0.1359,0.7313,1.2687,11.2818
0.1000,40.0700,0.1359,0.7313,1.2690,11.2846
0.1000,40.0800,0.1359,0.7313,1.2693,11.2874
0.1000,40.0900,0.1359,0.7313,1.2696,11.2902
0.1000,40.1000,0.1359,0.7313,1.2699,11.2930
0.1000,40.1100,0.1359,0.7313,1.2703,11.2959
0.1000,40.1200,0.1359,0.7313,1.2706,11.2987
0.1000,40.1300,0.1359,0.7313,1.2709,11.3015
0.1000,40.1400,0.1359,0.7313,1.2712,11.3043
0.1000,40.1500,0.1359,0.7313,1.2715,11.3071
0.1000,40.1600,0.1359,0.7313,1.2718,11.3099
0.1000,40.1700,0.1359,0.7313,1.2722,11.3128
0.1000,40.1800,0.1359,0.7313,1.2725,11.3156
0.1000,40.1900,0.1359,0.7313,1.2728,11.3184
0.1000,40.2000,0.1359,0.7313,1.2731,11.3212
0.1000,40.2100,0.1359,0.7313,1.2734,11.3240
0.1000,40.2200,0.1359,0.7313,1.2737,11.3268
0.1000,40.2300,0.1359,0.7313,1.2741,11.3296
0.1000,40.2400,0.1359,0.7313,1.2744,11.3325
0.1000,40.2500,0.1359,0.7313,1.2747,11.3353
0.1000,40.2600,0.1359,0.7313,1.2750,11.3381
0.1000,40.2700,0.1359,0.7313,1.2753,11.3409
0.1000,40.2800,0.1359,0.7313,1.2756,11.3437
0.1000,40.2900,0.1359,0.7313,1.2760,11.3465
0.1000,40.3000,0.1359,0.7313,1.2763,11.3494
0.1000,40.3100,0.1359,0.7313,1.2766,11.3522
0.1000,40.3200,0.1359,0.7313,1.2769,11.3550
0.1000,40.3300,0.1359,0.7313,1.2772,11.3578
0.1000,40.3400,0.1359,0.7313,1.2775,11.3606
0.1000,40.3500,0.1359,0.7313,1.2779,11.3634
0.1000,40.3600,0.1359,0.7313,1.2782,11.3663
0.1000,40.3700,0.1359,0.7313,1.2785,11.3691
0.1000,40.3800,0.1359,0.7313,1.2788,11.3719
0.1000,40.3900,0.1359,0.7313,1.2791,11.3747
0.1000,40.4000,0.1359,0.7313,1.2794,11.3775
0.1000,40.4100,0.1359,0.7313,1.2798,11.3803
0.1000,40.4200,0.1359,0.7313,1.2801,11.3832
0.1000,40.4300,0.1359,0.7313,1.2804,11.3860
0.1000,40.4400,0.1359,0.7313,1.2807,11.3888
0.1000,40.4500,0.1359,0.7313,1.2810,11.3916
0.1000,40.4600,0.1359,0.7313,1.2813,11.3944
0.1000,40.4700,0.1359,0.7313,1.2817,11.3972
0.1000,40.4800,0.1359,0.7313,1.2820,11.4001
0.1000,40.4900,0.1359,0.7313,1.2823,11.4029
0.1000,40.5000,0.1359,0.7313,1.2826,11.4057
0.1000,40.5100,0.1359,0.7313,1.2829,11.4085
0.1000,40.5200,0.1359,0.7313,1.2832,11.4113
0.1000,40.5300,0.1359,0.7313,1.2836,11.4141
0.1000,40.5400,0.1359,0.7313,1.2839,11.4170
0.1000,40.5500,0.1359,0.7313,1.2842,11.4198
0.1000,40.5600,0.1359,0.7313,1.2845,11.4226
0.1000,40.5700,0.1359,0.7313,1.2848,11.4254
0.1000,40.5800,0.1359,0.7313,1.2851,11.4282
0.1000,40.5900,0.1359,0.7313,1.2855,11.4310
0.1000,40.6000,0.1359,0.7313,1.2858,11.4339
0.1000,40.6100,0.1359,0.7313,1.2861,11.4367
0.1000,40.6200,0.1359,0.7313,1.2864,11.4395
0.1000,40.6300,0.1359,0.7313,1.2867,11.4423
0.1000,40.6400,0.1359,0.7313,1.2870,11.4451
0.1000,40.6500,0.1359,0.7313,1.2874,11.4479
0.1000,40.6600,0.1359,0.7313,1.2877,11.4507
0.1000,40.6700,0.1359,0.7313,1.2880,11.4536
0.1000,40.6800,0.1359,0.7313,1.2883,11.4564
0.1000,40.6900,0.1359,0.7313,1.2886,11.4592
0.1000,40.7000,0.1359,0.7313,1.2889,11.4620
0.1000,40.7100,0.1359,0.7313,1.2893,11.4648
0.1000,40.7200,0.1359,0.7313,1.2896,11.4676
0.1000,40.7300,0.1359,0.7313,1.2899,11.4705
0.1000,40.7400,0.1359,0.7313,1.2902,11.4733
0.1000,40.7500,0.1359,0.7313,1.2905,11.4761
0.1000,40.7600,0.1359,0.7313,1.2908,11.4789
0.1000,40.7700,0.1359,0.7313,1.2912,11.4817
0.1000,40.7800,0.1359,0.7313,1.2915,11.4845
0.1000,40.7900,0.1359,0.7313,1.2918,11.4874
0.1000,40.8000,0.1359,0.7313,1.2921,11.4902
0.1000,40.8100,0.1359,0.7313,1.2924,11.4930
0.1000,40.8200,0.1359,0.7313,1.2927,11.4958
0.1000,40.8300,0.1359,0.7313,1.2931,11.4986
0.1000,40.8400,0.1359,0.7313,1.2934,11.5014
0.1000,40.8500,0.1359,0.7313,1.2937,11.5043
0.1000,40.8600,0.1359,0.7313,1.2940,11.5071
0.1000,40.8700,0.1359,0.7313,1.2943,11.5099
0.1000,40.8800,0.1359,0.7313,1.2946,11.5127
0.1000,40.8900,0.1359,0.7313,1.2950,11.5155
0.1000,40.9000,0.1359,0.7313,1.2953,11.5183
0.1000,40.9100,0.1359,0.7313,1.2956,11.5212
0.1000,40.9200,0.1359,0.7313,1.2959,11.5240
0.1000,40.9300,0.1359,0.7313,1.2962,11.5268
0.1000,40.9400,0.1359,0.7313,1.2965,11.5296
0.1000,40.9500,0.1359,0.7313,1.2969,11.5324
0.1000,40.9600,0.1359,0.7313,1.2972,11.5352
0.1000,40.9700,0.1359,0.7313,1.2975,11.5381
0.1000,40.9800,0.1359,0.7313,1.2978,11.5409
0.1000,40.9900,0.1359,0.7313,1.2981,11.5437
0.1000,41.0000,0.1359,0.7313,1.2984,11.5465
0.1000,41.0100,0.1359,0.7313,1.2988,11.5493
0.1000,41.0200,0.1359,0.7313,1.2991,11.5521
0.1000,41.0300,0.1359,0.7313,1.2994,11.5549
0.1000,41.0400,0.1359,0.7313,1.2997,11.5578
0.1000,41.0500,0.1359,0.7313,1.3000,11.5606
0.1000,41.0600,0.1359,0.7313,1.3003,11.5634
0.1000,41.0700,0.1359,0.7313,1.3007,11.5662
0.1000,41.0800,0.1359,0.7313,1.3010,11.5690
0.1000,41.0900,0.1359,0.7313,1.3013,11.5718
0.1000,41.1000,0.1359,0.7313,1.3016,11.5747
0.1000,41.1100,0.1359,0.7313,1.3019,11.5775
0.1000,41.1200,0.1359,0.7313,1.3022,11.5803
0.1000,41.1300,0.1359,0.7313,1.3026,11.5831
0.1000,41.1400,0.1359,0.7313,1.3029,11.5859
0.1000,41.1500,0.1359,0.7313,1.3032,11.5887
0.1000,41.1600,0.1359,0.7313,1.3035,11.5916
0.1000,41.1700,0.1359,0.7313,1.3038,11.5944
0.1000,41.1800,0.1359,0.7313,1.3041,11.5972
0.1000,41.1900,0.1359,0.7313,1.3045,11.6000
0.1000,41.2000,0.1359,0.7313,1.3048,11.6028
0.1000,41.2100,0.1359,0.7313,1.3051,11.6056
0.1000,41.2200,0.1359,0.7313,1.3054,11.6085
0.1000,41.2300,0.1359,0.7313,1.3057,11.6113
0.1000,41.2400,0.1359,0.7313,1.3060,11.6141
0.1000,41.2500,0.1359,0.7313,1.3064,11.6169
0.1000,41.2600,0.1359,0.7313,1.3067,11.6197
0.1000,41.2700,0.1359,0.7313,1.3070,11.6225
0.1000,41.2800,0.1359,0.7313,1.3073,11.6254
0.1000,41.2900,0.1359,0.7313,1.3076,11.6282
0.1000,41.3000,0.1359,0.7313,1.3079,11.6310
0.1000,41.3100,0.1359,0.7313,1.3083,11.6338
0.1000,41.3200,0.1359,0.7313,1.3086,11.6366
0.1000,41.3300,0.1359,0.7313,1.3089,11.6394
0.1000,41.3400,0.1359,0.7313,1.3092,11.6423
0.1000,41.3500,0.1359,0.7313,1.3095,11.6451
0.1000,41.3600,0.1359,0.7313,1.3098,11.6479
0.1000,41.3700,0.1359,0.7313,1.3102,11.6507
0.1000,41.3800,0.1359,0.7313,1.3105,11.6535
0.1000,41.3900,0.1359,0.7313,1.3108,11.6563
0.1000,41.4000,0.1359,0.7313,1.3111,11.6591
0.1000,41.4100,0.1359,0.7313,1.3114,11.6620
0.1000,41.4200,0.1359,0.7313,1.3117,11.6648
0.1000,41.4300,0.1359,0.7313,1.3121,11.6676
0.1000,41.4400,0.1359,0.7313,1.3124,11.6704
0.1000,41.4500,0.1359,0.7313,1.3127,11.6732
0.1000,41.4600,0.1359,0.7313,1.3130,11.6760
0.1000,41.4700,0.1359,0.7313,1.3133,11.6789
0.1000,41.4800,0.1359,0.7313,1.3136,11.6817
0.1000,41.4900,0.1359,0.7313,1.3140,11.6845
0.1000,41.5000,0.1359,0.7313,1.3143,11.6873
0.1000,41.5100,0.1359,0.7313,1.3146,11.6901
0.1000,41.5200,0.1359,0.7313,1.3149,11.6929
0.1000,41.5300,0.1359,0.7313,1.3152,11.6958
0.1000,41.5400,0.1359,0.7313,1.3155,11.6986
0.1000,41.5500,0.1359,0.7313,1.3159,11.7014
0.1000,41.5600,0.1359,0.7313,1.3162,11.7042
0.1000,41.5700,0.1359,0.7313,1.3165,11.7070
0.1000,41.5800,0.1359,0.7313,1.3168,11.7098
0.1000,41.5900,0.1359,0.7313,1.3171,11.7127
0.1000,41.6000,0.1359,0.7313,1.3174,11.7155
0.1000,41.6100,0.1359,0.7313,1.3178,11.7183
0.1000,41.6200,0.1359,0.7313,1.3181,11.7211
0.1000,41.6300,0.1359,0.7313,1.3184,11.7239
0.1000,41.6400,0.1359,0.7313,1.3187,11.7267
0.1000,41.6500,0.1359,0.7313,1.3190,11.7296
0.1000,41.6600,0.1359,0.7313,1.3193,11.7324
0.1000,41.6700,0.1359,0.7313,1.3197,11.7352
0.1000,41.6800,0.1359,0.7313,1.3200,11.7380
0.1000,41.6900,0.1359,0.7313,1.3203,11.7408
0.1000,41.7000,0.1359,0.7313,1.3206,11.7436
0.1000,41.7100,0.1359,0.7313,1.3209,11.7465
0.1000,41.7200,0.1359,0.7313,1.3212,11.7493
0.1000,41.7300,0.1359,0.7313,1.3216,11.7521
0.1000,41.7400,0.1359,0.7313,1.3219,11.7549
0.1000,41.7500,0.1359,0.7313,1.3222,11.7577
0.1000,41.7600,0.1359,0.7313,1.3225,11.7605
0.1000,41.7700,0.1359,0.7313,1.3228,11.7633
0.1000,41.7800,0.1359,0.7313,1.3231,11.7662
0.1000,41.7900,0.1359,0.7313,1.3235,11.7690
0.1000,41.8000,0.1359,0.7313,1.3238,11.7718
0.1000,41.8100,0.1359,0.7313,1.3241,11.7746
0.1000,41.8200,0.1359,0.7313,1.3244,11.7774
0.1000,41.8300,0.1359,0.7313,1.3247,11.7802
0.1000,41.8400,0.1359,0.7313,1.3250,11.7831
0.1000,41.8500,0.1359,0.7313,1.3254,11.7859
0.1000,41.8600,0.1359,0.7313,1.3257,11.7887
0.1000,41.8700,0.1359,0.7313,1.3260,11.7915
0.1000,41.8800,0.1359,0.7313,1.3263,11.7943
0.1000,41.8900,0.1359,0.7313,1.3266,11.7971
0.1000,41.9000,0.1359,0.7313,1.3269,11.8000
0.1000,41.9100,0.1359,0.7313,1.3273,11.8028
0.1000,41.9200,0.1359,0.7313,1.3276,11.8056
0.1000,41.9300,0.1359,0.7313,1.3279,11.8084
0.1000,41.9400,0.1359,0.7313,1.3282,11.8112
0.1000,41.9500,0.1359,0.7313,1.3285,11.8140
0.1000,41.9600,0.1359,0.7313,1.3288,11.8169
0.1000,41.9700,0.1359,0.7313,1.3292,11.8197
0.1000,41.9800,0.1359,0.7313,1.3295,11.8225
0.1000,41.9900,0.1359,0.7313,1.3298,11.8253
0.1000,42.0000,0.1359,0.7313,1.3301,11.8281
0.1000,42.0100,0.1359,0.7313,1.3304,11.8309
0.1000,42.0200,0.1359,0.7313,1.3307,11.8338
0.1000,42.0300,0.1359,0.7313,1.3311,11.8366
0.1000,42.0400,0.1359,0.7313,1.3314,11.8394
0.1000,42.0500,0.1359,0.7313,1.3317,11.8422
0.1000,42.0600,0.1359,0.7313,1.3320,11.8450
0.1000,42.0700,0.1359,0.7313,1.3323,11.8478
0.1000,42.0800,0.1359,0.7313,1.3326,11.8507
0.1000,42.0900,0.1359,0.7313,1.3330,11.8535
0.1000,42.1000,0.1359,0.7313,1.3333,11.8563
0.1000,42.1100,0.1359,0.7313,1.3336,11.8591
0.1000,42.1200,0.1359,0.7313,1.3339,11.8619
0.1000,42.1300,0.1359,0.7313,1.3342,11.8647
0.1000,42.1400,0.1359,0.7313,1.3345,11.8675
0.1000,42.1500,0.1359,0.7313,1.3349,11.8704
0.1000,42.1600,0.1359,0.7313,1.3352,11.8732
0.1000,42.1700,0.1359,0.7313,1.3355,11.8760
0.1000,42.1800,0.1359,0.7313,1.3358,11.8788
0.1000,42.1900,0.1359,0.7313,1.3361,11.8816
0.1000,42.2000,0.1359,0.7313,1.3364,11.8844
0.1000,42.2100,0.1359,0.7313,1.3368,11.8873
0.1000,42.2200,0.1359,0.7313,1.3371,11.8901
0.1000,42.2300,0.1359,0.7313,1.3374,11.8929
0.1000,42.2400,0.1359,0.7313,1.3377,11.8957
0.1000,42.2500,0.1359,0.7313,1.3380,11.8985
0.1000,42.2600,0.1359,0.7313,1.3383,11.9013
0.1000,42.2700,0.1359,0.7313,1.3387,11.9042
0.1000,42.2800,0.1359,0.7313,1.3390,11.9070
0.1000,42.2900,0.1359,0.7313,1.3393,11.9098
0.1000,42.3000,0.1359,0.7313,1.3396,11.9126
0.1000,42.3100,0.1359,0.7313,1.3399,11.9154
0.1000,42.3200,0.1359,0.7313,1.3402,11.9182
0.1000,42.3300,0.1359,0.7313,1.3406,11.9211
0.1000,42.3400,0.1359,0.7313,1.3409,11.9239
0.1000,42.3500,0.1359,0.7313,1.3412,11.9267
0.1000,42.3600,0.1359,0.7313,1.3415,11.9295
0.1000,42.3700,0.1359,0.7313,1.3418,11.9323
0.1000,42.3800,0.1359,0.7313,1.3421,11.9351
0.1000,42.3900,0.1359,0.7313,1.3425,11.9380
0.1000,42.4000,0.1359,0.7313,1.3428,11.9408
0.1000,42.4100,0.1359,0.7313,1.3431,11.3884
0.1000,42.4200,0.1359,0.7313,1.3434,11.3911
0.1000,42.4300,0.1359,0.7313,1.3437,11.3938
0.1000,42.4400,0.1359,0.7313,1.3440,11.3965
0.1000,42.4500,0.1359,0.7313,1.3444,11.3991
0.1000,42.4600,0.1359,0.7313,1.3447,11.4018
0.1000,42.4700,0.1359,0.7313,1.3450,11.4045
0.1000,42.4800,0.1359,0.7313,1.3453,11.4072
0.1000,42.4900,0.1359,0.7313,1.3456,11.4099
0.1000,42.5000,0.1359,0.7313,1.3459,11.4126
0.1000,42.5100,0.1359,0.7313,1.3463,11.4152
0.1000,42.5200,0.1359,0.7313,1.3466,11.4179
0.1000,42.5300,0.1359,0.7313,1.3469,11.4206
0.1000,42.5400,0.1359,0.7313,1.3472,11.4233
0.1000,42.5500,0.1359,0.7313,1.3475,11.4260
0.1000,42.5600,0.1359,0.7313,1.3478,11.4287
0.1000,42.5700,0.1359,0.7313,1.3482,11.4314
0.1000,42.5800,0.1359,0.7313,1.3485,11.4340
0.1000,42.5900,0.1359,0.7313,1.3488,11.4367
0.1000,42.6000,0.1359,0.7313,1.3491,11.4394
0.1000,42.6100,0.1359,0.7313,1.3494,11.4421
0.1000,42.6200,0.1359,0.7313,1.3497,11.4448
0.1000,42.6300,0.1359,0.7313,1.3501,11.4475
0.1000,42.6400,0.1359,0.7313,1.3504,11.4502
0.1000,42.6500,0.1359,0.7313,1.3507,11.4528
0.1000,42.6600,0.1359,0.7313,1.3510,11.4555
0.1000,42.6700,0.1359,0.7313,1.3513,11.4582
0.1000,42.6800,0.1359,0.7313,1.3516,11.4609
0.1000,42.6900,0.1359,0.7313,1.3520,11.4636
0.1000,42.7000,0.1359,0.7313,1.3523,11.4663
0.1000,42.7100,0.1359,0.7313,1.3526,11.4690
0.1000,42.7200,0.1359,0.7313,1.3529,11.4716
0.1000,42.7300,0.1359,0.7313,1.3532,11.4743
0.1000,42.7400,0.1359,0.7313,1.3535,11.4770
0.1000,42.7500,0.1359,0.7313,1.3539,11.4797
0.1000,42.7600,0.1359,0.7313,1.3542,11.4824
0.1000,42.7700,0.1359,0.7313,1.3545,11.4851
0.1000,42.7800,0.1359,0.7313,1.3548,11.4878
0.1000,42.7900,0.1359,0.7313,1.3551,11.4904
0.1000,42.8000,0.1359,0.7313,1.3554,11.4931
0.1000,42.8100,0.1359,0.7313,1.3558,11.4958
0.1000,42.8200,0.1359,0.7313,1.3561,11.4985
0.1000,42.8300,0.1359,0.7313,1.3564,11.5012
0.1000,42.8400,0.1359,0.7313,1.3567,11.5039
0.1000,42.8500,0.1359,0.7313,1.3570,11.5065
0.1000,42.8600,0.1359,0.7313,1.3573,11.5092
0.1000,42.8700,0.1359,0.7313,1.3577,11.5119
0.1000,42.8800,0.1359,0.7313,1.3580,11.5146
0.1000,42.8900,0.1359,0.7313,1.3583,11.5173
0.1000,42.9000,0.1359,0.7313,1.3586,11.5200
0.1000,42.9100,0.1359,0.7313,1.3589,11.5227
0.1000,42.9200,0.1359,0.7313,1.3592,11.5253
0.1000,42.9300,0.1359,0.7313,1.3596,11.5280
0.1000,42.9400,0.1359,0.7313,1.3599,11.5307
0.1000,42.9500,0.1359,0.7313,1.3602,11.5334
0.1000,42.9600,0.1359,0.7313,1.3605,11.5361
0.1000,42.9700,0.1359,0.7313,1.3608,11.5388
0.1000,42.9800,0.1359,0.7313,1.3611,11.5415
0.1000,42.9900,0.1359,0.7313,1.3615,11.5441
0.1000,43.0000,0.1359,0.7313,1.3618,11.5468
0.1000,43.0100,0.1359,0.7313,1.3621,11.5495
0.1000,43.0200,0.1359,0.7313,1.3624,11.5522
0.1000,43.0300,0.1359,0.7313,1.3627,11.5549
0.1000,43.0400,0.1359,0.7313,1.3630,11.5576
0.1000,43.0500,0.1359,0.7313,1.3634,11.5603
0.1000,43.0600,0.1359,0.7313,1.3637,11.5629
0.1000,43.0700,0.1359,0.7313,1.3640,11.5656
0.1000,43.0800,0.1359,0.7313,1.3643,11.5683
0.1000,43.0900,0.1359,0.7313,1.3646,11.5710
0.1000,43.1000,0.1359,0.7313,1.3649,11.5735
0.1000,43.1100,0.1359,0.7313,1.3653,11.5761
0.1000,43.1200,0.1359,0.7313,1.3656,11.5787
0.1000,43.1300,0.1359,0.7313,1.3659,11.5813
0.1000,43.1400,0.1359,0.7313,1.3662,11.5839
0.1000,43.1500,0.1359,0.7313,1.3665,11.5865
0.1000,43.1600,0.1359,0.7313,1.3668,11.5890
0.1000,43.1700,0.1359,0.7313,1.3672,11.5916
0.1000,43.1800,0.1359,0.7313,1.3675,11.5942
0.1000,43.1900,0.1359,0.7313,1.3678,11.5968
0.1000,43.2000,0.1359,0.7313,1.3681,11.5994
0.1000,43.2100,0.1359,0.7313,1.3684,11.6020
0.1000,43.2200,0.1359,0.7313,1.3687,11.6045
0.1000,43.2300,0.1359,0.7313,1.3691,11.6071
0.1000,43.2400,0.1359,0.7313,1.3694,11.6097
0.1000,43.2500,0.1359,0.7313,1.3697,11.6123
0.1000,43.2600,0.1359,0.7313,1.3700,11.6149
0.1000,43.2700,0.1359,0.7313,1.3703,11.6174
0.1000,43.2800,0.1359,0.7313,1.3706,11.6200
0.1000,43.2900,0.1359,0.7313,1.3710,11.6226
0.1000,43.3000,0.1359,0.7313,1.3713,11.6252
0.1000,43.3100,0.1359,0.7313,1.3716,11.6278
0.1000,43.3200,0.1359,0.7313,1.3719,11.6304
0.1000,43.3300,0.1359,0.7313,1.3722,11.6329
0.1000,43.3400,0.1359,0.7313,1.3725,11.6355
0.1000,43.3500,0.1359,0.7313,1.3729,11.6381
0.1000,43.3600,0.1359,0.7313,1.3732,11.6407
0.1000,43.3700,0.1359,0.7313,1.3735,11.6433
0.1000,43.3800,0.1359,0.7313,1.3738,11.6459
0.1000,43.3900,0.1359,0.7313,1.3741,11.6484
0.1000,43.4000,0.1359,0.7313,1.3744,11.6510
0.1000,43.4100,0.1359,0.7313,1.3748,11.6536
0.1000,43.4200,0.1359,0.7313,1.3751,11.6562
0.1000,43.4300,0.1359,0.7313,1.3754,11.6588
0.1000,43.4400,0.1359,0.7313,1.3757,11.6613
0.1000,43.4500,0.1359,0.7313,1.3760,11.6639
0.1000,43.4600,0.1359,0.7313,1.3763,11.6665
0.1000,43.4700,0.1359,0.7313,1.3767,11.6691
0.1000,43.4800,0.1359,0.7313,1.3770,11.6717
0.1000,43.4900,0.1359,0.7313,1.3773,11.6743
0.1000,43.5000,0.1359,0.7313,1.3776,11.6768
0.1000,43.5100,0.1359,0.7313,1.3779,11.6794
0.1000,43.5200,0.1359,0.7313,1.3782,11.6820
0.1000,43.5300,0.1359,0.7313,1.3786,11.6846
0.1000,43.5400,0.1359,0.7313,1.3789,11.6872
0.1000,43.5500,0.1359,0.7313,1.3792,11.6898
0.1000,43.5600,0.1359,0.7313,1.3795,11.6923
0.1000,43.5700,0.1359,0.7313,1.3798,11.6949
0.1000,43.5800,0.1359,0.7313,1.3801,11.6975
0.1000,43.5900,0.1359,0.7313,1.3805,11.7001
0.1000,43.6000,0.1359,0.7313,1.3808,11.7027
0.1000,43.6100,0.1359,0.7313,1.3811,11.7053
0.1000,43.6200,0.1359,0.7313,1.3814,11.7078
0.1000,43.6300,0.1359,0.7313,1.3817,11.7104
0.1000,43.6400,0.1359,0.7313,1.3821,11.7130
0.1000,43.6500,0.1359,0.7313,1.3824,11.7156
0.1000,43.6600,0.1359,0.7313,1.3827,11.7182
0.1000,43.6700,0.1359,0.7313,1.3830,11.7207
0.1000,43.6800,0.1359,0.7313,1.3833,11.7233
0.1000,43.6900,0.1359,0.7313,1.3836,11.7259
0.1000,43.7000,0.1359,0.7313,1.3840,11.7285
0.1000,43.7100,0.1359,0.7313,1.3843,11.7311
0.1000,43.7200,0.1359,0.7313,1.3846,11.7337
0.1000,43.7300,0.1359,0.7313,1.3849,11.7362
0.1000,43.7400,0.1359,0.7313,1.3852,11.7388
